Script,Type,Message,Item
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/reference/client/api/TFS/Core/Contracts/TeamProjectReference
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/reference/client/api/TFS/Core/Contracts/WebApiConnectedServiceRef
extract-scrapings, INFO, Files processed, 17600
extract-scrapings, INFO, Files processed, 17700
extract-scrapings, INFO, Files processed, 17800
extract-scrapings, INFO, Files processed, 17900
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/reference/client/api/VSS/Common/Contracts/Platform/WebContext
extract-scrapings, INFO, Files processed, 18000
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/reference/client/api/_data/disclaimer
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/reference/client/api/_data/style-overrides
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/extend/support/release-notes
extract-scrapings, INFO, Files processed, 18100
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/disclaimer
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/get-started
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version2-2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version2-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version2-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version2-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version3-2-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version3-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version3-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version3-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/api/_data/version4-0-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/azure-devops-message
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/disclaimer
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/get-started
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version2-2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version2-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version2-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version2-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version3-2-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version3-preview
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version3-preview1
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version3-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/_data/version4-0-preview2
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/git/_data/id_or_name
extract-scrapings, INFO, Files processed, 18200
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/work/_data/see-latest
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/previous-apis/xamlbuild/_data/see-latest
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/authorize-other-service-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/get-started/authentication/authentication_guidance
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/integrating-with-service-hooks-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/appveyor-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/azure-service-bus-and-vso-vs
extract-scrapings, INFO, Files processed, 18300
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/azurestorage-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/bamboo-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/campfire-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/flowdock-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/hipchat-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/hubot-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/jenkins-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/myget-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/slack-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/trello-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/uservoice-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/webhooks-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/zapier-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/service-hooks/zendesk-and-vso-vs
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/integrate/redirection/troubleshoot-service-hooks-vs
extract-scrapings, INFO, Files processed, 18400
extract-scrapings, INFO, Files processed, 18500
extract-scrapings, INFO, Files processed, 18600
extract-scrapings, INFO, Files processed, 18700
extract-scrapings, INFO, Files processed, 18800
extract-scrapings, INFO, Files processed, 18900
extract-scrapings, INFO, Files processed, 19000
extract-scrapings, INFO, Files processed, 19100
extract-scrapings, INFO, Files processed, 19200
extract-scrapings, INFO, Files processed, 19300
extract-scrapings, INFO, Files processed, 19400
extract-scrapings, INFO, Files processed, 19500
extract-scrapings, INFO, Files processed, 19600
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/aug-06-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/aug-13-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/aug-27-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/dec-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/nov-19-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/oct-08-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/oct-29-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/oct-31-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2012/sep-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/apr-25-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/aug-19-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/dec-11-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/feb-11-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jan-07-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jan-09-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jan-21-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jan-30-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jul-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jul-29-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jun-03-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jun-19-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/jun-26-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/mar-04-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/mar-22-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/may-13-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/may-28-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/nov-08-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/nov-13-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/oct-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/oct-21-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/sep-09-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2013/sep-30-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/apr-03-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/aug-18-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/aug-27-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/dec-02-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/dec-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/feb-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/feb-28-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/jan-22-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/jul-01-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/jul-21-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/jun-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/mar-18-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/may-12-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/may-20-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/nov-04-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/oct-14-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/oct-28-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/sep-04-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2014/sep-23-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/apr-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/apr-22-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/apr-24-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/apr-27-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/aug-07-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/aug-26-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/dec-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/feb-18-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/jan-27-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/jul-07-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/jul-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/jun-03-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/mar-10-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/mar-27-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/may-11-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/may-15-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/nov-18-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/nov-24-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/oct-08-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/oct-30-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2015/sep-18-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/apr-13-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/aug-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/feb-16-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/jan-25-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/jul-07-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/jul-29-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/jun-01-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/jun-17-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/mar-03-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/mar-24-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/may-06-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/nov-02-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/nov-16-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/nov-23-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/oct-12-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/sep-02-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2016/sep-21-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/apr-19-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/aug-04-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/aug-28-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/dec-11-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/feb-15-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/jan-05-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/jan-25-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/jul-14-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/jun-01-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/jun-22-team-services
extract-scrapings, INFO, Files processed, 19700
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/mar-08-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/mar-29-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/may-11-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/nov-28-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/oct-06-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/oct-30-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2017/sep-15-team-services
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/apr-03-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/apr-16-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/aug-03-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/aug-21-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/feb-14-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/jan-24-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/jul-10-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/jun-19-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/mar-05-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/may-07-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/may-30-vsts
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sep-10-azure-devops-launch
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sprint-140-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sprint-141-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sprint-142-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sprint-143-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2018/sprint-144-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/administration/build-may
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/administration/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/administration/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/build-may
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/artifacts/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/boards/sprint-151-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/build-may
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/build-may
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/general/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/build-may
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-151-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/pipelines/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/reporting/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/reporting/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/reporting/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/repos/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/repos/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/repos/sprint-151-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/repos/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-149-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-151-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/wiki/sprint-146-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/wiki/sprint-147-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/wiki/sprint-148-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/wiki/sprint-150-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/2019/wiki/sprint-152-update
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/TOC
extract-scrapings, WARNING, Request failed, https://docs.microsoft.com/azure/devops/features-timeline
extract-scrapings, INFO, INFO, Competed extraction,, issues_2019-05-25-0001-scrapings.csv
